age,area_percentage,has_superstructure_mud_mortar_stone,has_superstructure_cement_mortar_brick,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,geo_level_1_id_17,geo_level_1_id_26,foundation_type_i,foundation_type_r,foundation_type_w,roof_type_x,ground_floor_type_v,other_floor_type_j,other_floor_type_s
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
30,5,1,0,0,0,0,0,0,1,0,0,0,0,0
195,9,1,0,0,0,0,0,0,1,0,0,0,0,0
5,4,0,1,1,0,0,0,0,0,0,1,1,0,1
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
5,23,0,1,0,0,0,0,0,0,0,1,1,0,1
100,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,9,1,0,1,0,0,0,0,1,0,0,0,0,0
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
10,3,1,0,0,0,0,0,0,0,1,0,0,0,0
35,12,0,0,0,0,0,0,0,1,0,1,0,0,0
50,11,1,0,0,0,0,0,0,1,0,0,0,0,0
5,11,0,1,0,0,0,0,0,0,0,0,1,1,0
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
30,14,0,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
70,9,1,0,0,0,0,1,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,6,1,0,0,0,0,1,0,1,0,0,0,1,0
35,11,0,0,0,0,0,0,0,1,0,0,0,0,0
10,2,1,0,0,0,0,1,0,1,0,0,0,1,0
10,23,0,1,0,0,0,0,0,0,0,1,0,1,0
25,8,1,0,0,0,0,0,0,1,0,0,0,0,0
50,6,0,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6,0,1,0,0,0,0,0,0,0,0,0,1,0
10,5,1,0,0,0,0,0,0,0,1,0,0,0,0
15,7,0,0,0,0,0,0,0,1,0,0,0,1,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
10,5,0,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,1,0
15,9,1,0,0,0,0,1,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,12,1,0,0,0,0,0,0,1,0,0,0,0,0
15,16,1,0,0,0,0,0,0,1,0,0,0,1,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
25,7,0,1,0,0,0,0,0,0,0,0,1,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
5,10,0,1,0,0,0,1,0,1,0,0,1,1,0
10,11,0,1,0,0,0,1,0,0,0,0,0,1,0
25,6,1,0,0,0,0,1,0,0,1,0,0,0,0
5,8,1,0,1,0,0,1,0,1,0,0,0,0,0
30,5,1,0,0,0,0,0,0,1,0,0,0,0,0
20,3,1,0,0,0,0,0,0,1,0,0,0,1,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,12,0,0,0,0,0,0,0,1,0,0,1,0,0
50,10,1,0,0,0,0,0,0,1,0,0,0,0,0
20,3,1,0,0,0,0,0,0,1,0,0,1,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
5,6,0,1,0,0,0,0,0,1,0,0,1,1,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
5,5,1,0,0,0,0,0,0,0,1,0,0,1,0
20,3,0,0,0,0,0,0,0,0,1,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
20,10,1,0,1,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,16,0,0,0,0,0,0,1,0,0,1,0,0,0
5,9,0,1,0,0,0,0,0,1,0,0,0,0,0
50,6,0,0,0,0,0,0,0,1,0,0,0,0,0
10,5,1,0,0,0,0,0,0,0,1,0,0,0,0
80,5,1,0,0,0,0,0,0,1,0,0,0,0,0
10,8,0,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,10,0,1,0,0,0,1,0,1,0,1,1,1,0
35,15,0,0,0,0,0,0,0,0,0,1,1,0,1
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
10,10,0,0,0,0,0,0,0,1,0,0,0,0,0
15,5,0,1,0,0,0,0,0,0,0,0,1,1,0
50,7,0,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,6,1,0,1,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,0,1,0,0,0,0
20,3,1,0,0,0,0,0,0,1,0,0,0,1,0
5,13,1,1,0,0,0,0,0,0,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10,1,0,0,0,0,0,0,1,0,0,0,0,0
0,3,1,0,0,0,0,1,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,0,0,0,0,0,0,0,1,0,1,1,1,0
90,10,0,0,0,0,0,0,0,1,0,0,0,0,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
70,9,1,0,0,0,0,0,0,1,0,0,0,0,0
40,10,1,0,0,0,1,0,0,1,0,0,0,0,0
25,4,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
25,6,1,0,0,0,0,0,0,0,1,0,0,1,0
5,11,1,0,0,0,0,0,0,1,0,0,0,0,0
35,6,1,0,0,0,0,1,0,1,0,0,0,0,0
110,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,12,1,1,0,0,0,0,0,1,0,0,0,0,0
5,13,0,0,1,0,1,0,1,0,0,0,1,1,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
80,5,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,0,1,0,0,0,0
0,9,1,0,0,0,0,0,0,1,0,0,1,0,0
60,13,1,0,0,0,0,0,0,1,0,0,0,0,0
25,11,0,0,0,0,0,0,0,1,0,0,0,0,0
110,6,1,0,0,0,0,0,0,1,0,0,0,0,0
70,11,0,0,0,0,0,0,0,1,0,0,0,0,0
35,9,0,1,0,0,0,0,0,0,0,1,1,0,1
30,5,1,0,0,0,0,0,0,1,0,0,0,0,0
45,5,1,0,1,0,0,0,0,1,0,0,0,0,0
80,12,0,1,0,0,0,0,0,1,0,0,1,0,1
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,1,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
5,5,1,0,0,0,0,0,0,0,0,0,0,0,0
5,4,0,0,0,0,0,0,0,1,0,0,0,0,0
110,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
30,7,0,1,0,0,0,0,0,1,0,1,0,0,1
20,10,0,0,0,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
25,9,1,0,0,0,0,1,0,1,0,0,0,0,0
5,11,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
5,8,1,0,0,0,0,1,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
5,12,1,1,0,0,0,0,0,1,0,0,1,0,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,13,1,0,0,0,0,0,0,0,1,0,0,0,0
30,8,1,0,0,0,0,0,0,0,1,0,0,0,0
25,4,1,0,0,0,0,0,0,1,0,0,0,0,0
5,21,1,0,0,0,0,0,0,1,0,0,0,1,0
25,4,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,0,0,0,0,0,0,0,1,0,0,0,1,0
90,10,0,0,0,0,0,0,0,1,0,0,0,0,0
80,11,1,0,0,0,0,0,0,1,0,0,0,0,0
10,8,1,0,0,0,0,0,0,0,1,0,0,0,0
15,17,1,0,0,0,0,0,0,1,0,0,0,0,0
90,6,1,0,0,0,0,0,0,1,0,0,0,0,0
60,4,1,0,1,0,0,0,0,1,0,0,0,0,0
20,9,0,1,0,0,0,1,0,1,0,0,1,0,0
40,6,1,0,0,0,0,1,0,1,0,0,0,0,0
995,8,1,0,0,0,0,1,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,1,0
50,7,1,0,1,0,0,0,0,1,0,0,0,0,0
25,19,1,0,1,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
25,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
15,34,1,1,0,0,0,0,0,1,0,0,0,0,0
25,4,1,0,0,0,0,0,0,1,0,0,0,0,0
50,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6,0,1,0,0,0,0,0,0,0,0,0,1,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,11,1,0,0,0,0,0,0,1,0,0,1,0,0
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7,1,0,0,0,0,1,0,1,0,0,0,1,0
85,6,0,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
45,14,1,0,0,0,0,0,0,1,0,0,0,0,0
5,4,0,0,0,0,0,0,0,1,0,0,1,0,1
20,10,0,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,1,0,0,0,0,1,0,0,0,0,0
10,18,0,1,0,0,0,0,0,0,0,0,0,0,0
5,11,0,1,0,0,1,0,0,0,0,1,1,0,1
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,6,1,0,0,0,0,1,0,0,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
40,7,1,0,0,0,0,1,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,6,1,0,0,0,0,1,0,0,0,0,0,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,1,0,0,1,0,0,0,0
5,10,0,1,0,0,0,0,1,0,0,0,1,1,0
5,7,1,0,0,0,0,0,0,0,1,0,0,0,0
45,12,0,0,0,0,0,0,0,1,0,0,1,0,1
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,16,0,0,1,0,0,1,0,0,0,0,1,0,1
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
0,11,0,0,0,0,0,0,0,1,0,0,0,0,0
60,19,1,0,0,0,0,1,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
10,8,0,1,0,0,0,0,0,0,0,0,1,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
40,5,1,0,0,0,0,0,0,1,0,0,0,1,0
25,8,1,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
10,12,0,0,1,0,0,0,0,0,0,1,1,0,1
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
5,11,1,0,0,0,0,0,0,1,0,0,0,0,0
25,8,1,0,0,0,0,0,0,1,0,0,0,0,0
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
60,5,1,0,1,0,0,1,0,1,0,0,0,0,0
20,6,0,1,0,0,0,0,0,0,0,1,0,1,0
10,10,0,1,0,0,0,1,0,0,0,0,0,1,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8,1,0,0,0,0,0,0,0,1,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
50,9,1,0,0,0,0,0,0,1,0,0,0,0,0
35,2,0,0,0,0,0,0,0,1,0,0,0,0,0
70,8,1,0,0,0,0,0,0,1,0,0,0,1,0
15,12,1,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
50,9,1,0,0,0,0,0,0,1,0,0,0,0,0
15,5,1,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
90,7,0,0,0,0,0,0,0,1,0,1,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
5,11,0,1,0,0,0,0,0,0,0,0,1,1,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,0,1,0,1,0,0,0,1,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
25,4,1,0,0,0,0,0,0,1,0,0,0,0,0
30,5,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,0,1,0,0,0,0
30,2,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,6,0,0,0,0,0,0,0,1,0,0,0,0,0
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
50,8,1,0,0,0,0,0,0,1,0,0,0,0,0
25,4,1,0,0,0,0,0,0,1,0,0,0,0,0
25,3,1,0,0,0,0,0,0,1,0,0,0,1,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,0,1,1,0,0,0,0,0,0,1,1,1,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
15,9,1,1,0,0,0,0,0,1,0,0,0,0,0
50,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,6,0,0,0,0,0,0,0,1,0,0,0,0,0
20,10,0,0,0,0,0,0,0,1,0,0,0,0,0
0,10,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
60,12,1,0,0,0,0,0,0,1,0,0,0,0,0
20,4,1,0,1,0,0,0,0,1,0,0,0,0,0
25,4,1,0,0,0,0,0,0,1,0,0,0,0,0
20,13,1,0,0,0,0,0,0,0,1,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
60,7,0,0,0,0,0,0,0,1,0,0,0,0,0
995,6,1,0,0,0,0,0,0,1,0,0,0,0,0
30,5,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10,1,0,0,0,0,0,0,1,0,0,0,0,0
30,4,1,0,1,0,0,0,0,1,0,0,0,1,0
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
10,8,0,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,9,1,0,0,0,0,1,0,1,0,0,0,0,0
80,4,0,1,0,0,0,0,0,1,0,0,0,0,0
10,7,1,0,0,0,0,1,0,0,1,0,0,1,0
5,8,1,0,0,0,0,1,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,6,0,0,0,0,0,0,0,1,0,0,0,1,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
30,5,1,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
25,8,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
5,11,0,0,1,0,0,0,1,0,0,1,1,0,1
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
20,5,0,1,1,0,0,0,0,1,0,1,1,1,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
10,7,1,1,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,10,0,0,0,0,0,0,0,0,0,1,0,0,0
15,9,0,1,0,0,0,0,0,0,0,1,1,1,0
40,8,1,0,1,0,0,0,0,0,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
25,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
80,8,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7,0,0,0,0,0,1,0,0,1,0,0,0,0
60,3,1,0,0,0,0,0,0,1,0,0,0,0,0
50,7,1,0,0,0,0,1,0,0,1,0,0,0,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8,1,1,0,0,0,0,0,1,0,0,0,0,0
105,3,1,0,1,0,0,0,0,1,0,0,0,1,0
0,10,1,0,0,0,0,0,0,1,0,1,1,0,1
10,15,0,1,1,0,0,0,1,0,0,1,1,1,0
10,4,1,0,0,0,0,0,0,0,1,0,0,0,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,0,0,0,0,0,0
10,18,1,0,0,0,0,0,0,1,0,0,0,0,0
45,7,1,0,0,0,0,0,0,1,0,0,0,0,0
80,5,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,1,0,1,0,0,0,1,0
0,8,0,1,1,0,0,0,1,0,0,1,1,1,0
10,4,1,0,0,0,0,0,0,0,1,0,0,0,0
10,10,1,0,0,0,0,0,0,1,0,0,0,1,0
0,3,1,0,0,0,0,1,0,1,0,0,0,1,0
5,12,0,0,0,0,0,0,0,0,1,0,0,1,0
5,11,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
995,5,1,0,0,0,0,1,0,0,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
10,2,1,0,1,0,0,0,0,1,0,0,0,1,0
40,5,1,0,0,0,0,0,0,1,0,0,0,1,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,0,0,0,0,1,0,0,0,0
25,4,1,0,0,0,0,0,0,1,0,0,0,0,0
15,14,0,0,1,0,0,0,1,0,0,1,1,0,1
40,15,0,1,0,0,0,1,0,1,0,1,0,0,0
10,5,1,0,0,0,0,0,0,1,0,0,0,1,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
50,17,1,0,0,0,0,0,0,1,0,0,0,0,0
10,9,0,1,0,0,0,0,0,0,0,0,1,1,0
80,5,0,0,0,0,0,0,0,1,0,0,0,0,0
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
5,7,0,1,0,0,0,0,0,0,0,0,0,1,0
15,7,1,0,0,0,0,0,0,1,0,0,1,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
30,5,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
10,8,0,0,0,0,0,0,0,1,0,0,0,1,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
5,3,1,0,0,0,0,1,0,0,1,0,0,1,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,0,0,0,1,0,0,0,0,0
10,5,1,0,0,0,0,0,0,1,0,0,0,1,0
10,12,0,1,0,0,0,0,0,0,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
15,12,1,0,0,0,0,0,0,1,0,0,0,0,0
50,6,0,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,0,0,0,0,0,0,0,1,0,0,0,0,0
10,3,1,0,0,0,0,0,0,0,1,0,0,0,0
10,4,1,0,0,0,0,0,0,0,1,0,0,0,0
35,15,1,0,0,0,0,0,0,0,0,1,1,0,1
80,5,0,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,1,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
15,9,1,0,0,0,0,0,0,1,0,0,0,1,0
10,9,1,0,0,0,0,0,0,0,0,0,0,1,0
5,6,0,1,0,0,0,0,0,0,0,0,1,1,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
0,10,1,0,0,0,0,0,0,1,0,0,0,0,0
25,8,1,0,0,0,0,0,0,1,0,0,0,0,0
90,7,1,0,0,0,0,0,0,1,0,0,0,1,0
50,7,0,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
10,6,1,0,0,0,0,0,0,1,0,0,0,0,0
25,4,1,0,0,0,0,0,0,1,0,0,0,0,0
50,8,1,0,0,0,0,0,0,1,0,0,0,0,0
60,13,1,0,0,0,0,0,0,1,0,0,0,0,0
35,9,0,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1,0,0,0,0,0,0,0,1,0,0,0,0
5,7,1,0,0,0,0,1,0,1,0,0,0,0,0
35,13,0,0,0,0,0,0,1,0,0,0,1,0,1
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
30,4,0,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
80,5,0,0,0,0,0,0,0,1,0,0,0,0,0
15,6,0,0,0,0,0,0,0,1,0,0,0,0,0
25,10,1,0,0,0,0,0,0,0,0,0,0,0,0
20,28,1,1,0,0,0,0,0,1,0,0,0,1,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
995,9,1,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
15,11,1,0,1,0,0,0,0,1,0,0,0,0,0
80,4,0,1,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,0,0
20,10,1,0,0,0,0,0,0,1,0,0,0,1,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
25,5,1,0,0,0,0,0,0,1,0,0,0,0,0
5,10,1,0,0,0,0,0,0,0,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,0,1,0,0,0,0,0,0,0,0,1,1,0
15,11,1,0,0,0,0,1,0,0,1,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,0,1,0,0,0,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
150,7,0,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
0,6,1,0,0,0,0,0,0,0,1,0,0,1,0
0,6,0,1,0,0,0,1,0,0,0,0,1,1,0
25,4,1,0,0,0,0,0,0,1,0,0,0,0,0
10,25,0,1,0,0,0,0,0,0,0,1,1,0,1
5,7,0,1,0,0,0,0,0,0,1,0,0,0,0
25,11,1,0,0,0,0,1,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
5,10,0,1,0,0,0,0,0,0,0,0,1,1,0
50,8,1,0,0,0,0,0,0,1,0,0,0,0,0
20,8,1,0,0,0,0,0,0,1,0,0,0,1,0
55,7,1,0,0,0,0,0,0,1,0,0,0,1,0
0,10,1,0,0,0,0,0,0,1,0,0,0,0,0
5,9,1,0,0,0,0,0,0,1,0,0,1,1,0
25,4,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
15,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,12,1,0,0,0,0,0,0,0,1,0,0,0,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,10,1,0,0,0,0,0,0,0,0,0,0,0,0
100,7,1,0,0,0,0,0,0,1,0,0,0,0,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
20,10,0,0,0,0,0,0,0,1,0,0,0,0,0
20,9,1,0,0,0,0,0,0,1,0,0,0,0,0
50,9,1,0,0,0,0,0,0,1,0,0,0,0,0
10,26,1,0,0,0,0,0,0,1,0,0,0,0,0
15,23,1,0,0,0,0,0,0,1,0,0,0,0,0
15,8,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,1,0,0,0,0,1,0,1,0,0,0,1,0
20,10,0,1,1,0,0,0,0,0,0,1,1,0,1
10,9,1,0,0,0,0,0,0,1,0,0,0,0,0
25,7,1,0,0,0,0,0,0,1,0,0,0,0,0
